SIREN;"Raison sociale";Dirigeant;"Site web";Ville;"Code APE";"Résultat net";"Estimation des cotations";"Estimation des encours";"Années d'existence";Département;"Chiffre d'affaires";Effectif;"Capital social";"Capitaux propres";"Code postal";"Date de création";EBITDA;"Forme juridique";Profitabilité;Statuts;Trésorerie;Valorisation;Adresse;"Fonds de roulement";URL
353597677;"SCA PETROLE ET DERIVES";"Bruno Breyne";https://www.intermarche.com;PARIS;4671Z;14553320;5;1500000;34;75;7581259769;9729;1600000;118395853;75015;1989-11-09T00:00:00.000Z;21966897;"Société par actions simplifiée";0;Active;102468159;;"IMM AFFAIRES DU CHEMIN BLA, 24 RUE AUGUSTE CHABRIERES PARIS, 75015";158701784;https://infonet.fr/entreprises/35359767700015-sca-petrole-et-derives/
397480930;"BOUYGUES TELECOM";"Edward Bouygues";http://www.bouyguestelecom.fr/;PARIS;6120Z;;3;1500000;30;75;7532000000;10515;929000000;5648000000;75016;1994-06-13T00:00:00.000Z;2025000000;"SA à conseil d'administration";;Active;39000000;;"BOUYGUES TELECOM ENTREPRISES, 37 RUE BOISSIERE PARIS, 75016";-1029000000;https://infonet.fr/entreprises/39748093003498-bouygues-telecom/
785386319;BURELLE;"Laurent Burelle";https://www.burelle.fr/;LYON;6630Z;;3;1500000;37;69;7244594000;4;26364000;1517036000;69007;1986-10-01T00:00:00.000Z;262696000;"SA à conseil d'administration";;Active;946091000;;", 19 BOULEVARD JULES CARTERET LYON, 69007";;https://infonet.fr/entreprises/78538631900020-burelle/
784393530;RUBIS;"Olivier Marie Robert Heckenroth";https://www.rubis.fr;PARIS;6420Z;;3;1500000;70;75;7134728000;2000;128692000;2733464000;75016;1954-01-01T00:00:00.000Z;456610000;"Société en commandite par actions coopérative";;Active;804907000;;"COMPAGNIE DE PENHOET, 46 RUE BOISSIERE PARIS, 75016";603356000;https://infonet.fr/entreprises/78439353000067-rubis/
542044524;NATIXIS;"Laurent Mignon";https://www.natixis.com;PARIS;6492Z;;3;1500000;70;75;7114000000;650;10955000000;19534000000;75013;1954-01-01T00:00:00.000Z;1230000000;"SA à conseil d'administration";;Active;268950000000;;"NATIXIS, 7 PROMENADE GERMAINE SABLON PARIS, 75013";410697000000;https://infonet.fr/entreprises/54204452401063-natixis/
320366446;"LAGARDERE SA";"Arnaud Lagardere";https://www.lagardere.com/;PARIS;7010Z;;3;1500000;43;75;6929000000;6;861000000;899000000;75016;1980-10-01T00:00:00.000Z;932000000;"SA à conseil d'administration";;Active;851000000;;"LAGARDERE, 4 RUE DE PRESBOURG PARIS, 75016";-2037000000;https://infonet.fr/entreprises/32036644600013-lagardere-sa/
304187701;"CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK";"Philippe Brassac";https://www.ca-cib.com/;MONTROUGE;6419Z;;3;1500000;51;92;6697000000;12728;19413000000;28255000000;92120;1973-01-01T00:00:00.000Z;2340000000;"SA à conseil d'administration";;Active;295492000000;;"CIB CACIB, 12 PLACE DES ETATS UNIS MONTROUGE, 92120";360328000000;https://infonet.fr/entreprises/30418770100723-credit-agricole-corporate-and-investment-bank/
832277370;"VOLKSWAGEN GROUP FRANCE";"Xavier Robert Raphaël Chardon";https://www.volkswagengroup.fr/;VILLERS-COTTERÊTS;4511Z;62864199;4;1500000;6;2;6693670434;;198502510;273251091;02600;2017-09-19T00:00:00.000Z;85822604;"Société par actions simplifiée";0;Active;472060423;;"BATIMENT PULSAR (X), 11 AVENUE DE BOURSONNE VILLERS-COTTERÊTS, 02600";252566580;https://infonet.fr/entreprises/83227737000017-volkswagen-group-france/
412280737;"SNCF RESEAU";"Patrick Jeantet";www.sncf-reseau.com;SAINT-DENIS;5221Z;-132000000;5;1500000;27;93;6472000000;12383;1718000000;34654000000;93200;1997-05-15T00:00:00.000Z;2790000000;"SA à conseil d'administration";-2;Active;20000000;;"15 AU 17, 15 RUE JEAN-PHILIPPE RAMEAU SAINT-DENIS, 93200";-4269000000;https://infonet.fr/entreprises/41228073720375-sncf-reseau/
642007991;"SOC COOPER GROUPEM ACHAT CENTRE LECLERC";"Thierry Jean Louis Vincent Besnier";https://www.e.leclerc/;IVRY-SUR-SEINE;4617A;;5;1500000;60;94;6336873000;100;91986000;433787000;94200;1964-01-01T00:00:00.000Z;74648000;"SA coopérative à directoire";;Active;395196000;;"SC GALEC, 26 QUAI MARCEL BOYER IVRY-SUR-SEINE, 94200";1758594000;https://infonet.fr/entreprises/64200799100069-soc-cooper-groupem-achat-centre-leclerc/
542016381;"CREDIT INDUSTRIEL ET COMMERCIAL";"Nicolas Thery";https://www.cic.fr;PARIS;6419Z;;1;1500000;70;75;6327000000;377;612000000;17775000000;75009;1954-01-01T00:00:00.000Z;3014000000;"SA à conseil d'administration";;Active;114722000000;;"CIC IBERBANCO, 6 AVENUE DE PROVENCE PARIS, 75009";362300000000;https://infonet.fr/entreprises/54201638101328-credit-industriel-et-commercial/
388698201;"OCP REPARTITION";"Claude Castells";https://www.ocp.fr/en/;"SAINT OUEN SUR SEINE";4646Z;6268375;5;1500000;31;93;6321360369;2898;29442000;53466049;93400;1992-09-24T00:00:00.000Z;15779609;"Société par actions simplifiée";0;Active;2550249;;"PHARMACIE-POINT-PHARMAZIE-POINT-, 2 RUE GALIEN SAINT OUEN SUR SEINE, 93400";-1671625;https://infonet.fr/entreprises/38869820100752-ocp-repartition/
712042456;"DASSAULT AVIATION";"Eric Trappier";https://www.dassault-aviation.com/;PARIS;3030Z;540142000;2;1500000;67;75;6305411000;8731;66790000;4080194000;75008;1956-11-13T00:00:00.000Z;807047953;"SA à conseil d'administration";8;Active;3168126000;;"MARCEL DASSAULT, 9 ROND-POINT DES CHAMPS ELYSEES-MARCEL DASSAULT PARIS, 75008";867605000;https://infonet.fr/entreprises/71204245600111-dassault-aviation/
428611719;"SOCIETE COOPERATIVE AGRICOLE ET AGRO-ALIMENTAIRE AGRIAL";"Ludovic Spiers";http://www.agrial.com/;CAEN;4633Z;;5;1500000;24;14;6217803000;1425;124754000;1015945000;14000;1999-12-20T00:00:00.000Z;206830000;"Société coopérative agricole";;Active;159849000;110639000;"BATIMENT A, 4 RUE DES ROQUEMONTS CAEN, 14000";438021000;https://infonet.fr/entreprises/42861171900017-societe-cooperative-agricole-et-agro-alimentaire-agrial/
954506077;"RENAULT TRUCKS";"Bruno Roger Michel Blin";https://www.renault-trucks.com/;SAINT-PRIEST;2910Z;120100000;3;1500000;70;69;5728100000;7586;50000000;430800000;69800;1954-01-01T00:00:00.000Z;181900000;"SASU Société par actions simplifiée à associé unique";2;Active;4900000;;"RENAULT TRUCKS, RENAULT V.I., TRUCKONE, VOLVO GROUP TRUCKS SALES & MAR, 99 ROUTE DE LYON SAINT-PRIEST, 69800";-416900000;https://infonet.fr/entreprises/95450607700120-renault-trucks/
410061014;"SHV GAS SUPPLY & RISK MANAGEMENT";"Abraham  Andreas Graber";https://www.shvenergy.com/;COURBEVOIE;4671Z;15547145;4;1500000;27;92;5546271130;117;4575000;55817270;92400;1996-11-22T00:00:00.000Z;36762940;"Société par actions simplifiée";0;Active;68371298;;"TOUR EUROPLAZA 4, 20 AVENUE ANDRE PROTHIN COURBEVOIE, 92400";34841619;https://infonet.fr/entreprises/41006101400024-shv-gas-supply-risk-management/
812375624;IWIP;Mobivia;https://www.mobivia.com/convictions/iwip/;VILLENEUVE-D'ASCQ;4677Z;-1036157000;6;8010;9;59;5395860000;20;-3245430000;-4281587000;59650;2015-06-23T00:00:00.000Z;-772829000;"SASU Société par actions simplifiée à associé unique";-19;Active;;;"2A, BOULEVARD VAN GOGH VILLENEUVE-D'ASCQ, 59650";;https://infonet.fr/entreprises/81237562400028-iwip/
444619258;"RTE RESEAU DE TRANSPORT D ELECTRICITE";"Xavier Piechaczyk";http://www.rte-france.com/;PUTEAUX;3512Z;526858000;1;1500000;21;92;5186194000;6863;2132286000;7792876000;92800;2002-12-19T00:00:00.000Z;1949511000;"SA à directoire";10;Active;171241000;5792790000;"IMMEUBLE WINDOW, 7 PLACE DU DOME PUTEAUX, 92800";-386777000;https://infonet.fr/entreprises/44461925802482-rte-reseau-de-transport-d-electricite/
696520410;"HERMES SELLIER";"Axel Dumas";https://www.hermes.com;PARIS;1512Z;1064889400;1;1500000;48;75;5170334740;4103;4976000;1111940506;75008;1976-01-01T00:00:00.000Z;1644640529;"Société par actions simplifiée";20;Active;17801661;1537264062;"HERMES, 24 RUE DU FAUBOURG SAINT-HONORE PARIS, 75008";731620654;https://infonet.fr/entreprises/69652041000023-hermes-sellier/
847120185;"SAVENCIA SA";"Alex Jean-marie Antoine Bongrain";https://www.savencia.com;VIROFLAY;6420Z;;3;1500000;51;78;5160377000;26;77051000;1339656000;78220;1973-01-01T00:00:00.000Z;340560000;"SA à conseil d'administration";;Active;583543000;157244000;"SAVENCIA FROMAGE & DAIRY, 42 RUE RIEUSSEC VIROFLAY, 78220";-308429000;https://infonet.fr/entreprises/84712018500164-savencia-sa/
576850697;"SOCIETE L.D.C.";"Denis Lambert";https://www.ldc.fr/;SABLÉ-SUR-SARTHE;7010Z;;3;1500000;55;72;5068957000;45;7054000;1707743000;72300;1968-10-25T00:00:00.000Z;410247000;"SA à directoire";;Active;292783000;1254410000;", RUE SAINT LAURENT SABLÉ-SUR-SARTHE, 72300";497245000;https://infonet.fr/entreprises/57685069700029-societe-l-d-c/
632045381;ERAMET;"Patrick Buffet";https://www.eramet.com/;PARIS;4672Z;;1;1500000;61;75;5014000000;11000;88000000;1781000000;75015;1963-01-01T00:00:00.000Z;1296000000;"SA à conseil d'administration";;Active;1123000000;735000000;"ERAMET, 10 BOULEVARD DE GRENELLE PARIS, 75015";607000000;https://infonet.fr/entreprises/63204538100068-eramet/
529313652;"COENTREPRISE DE TRANSPORT D'ELECTRICITE";"Xavier Girre";https://ctelectricite.com;PARIS;6420Z;;1;1500000;13;75;4925520000;;2700009000;3527090000;75017;2010-12-24T00:00:00.000Z;1844158000;"SA à conseil d'administration";;Active;833144000;;"69-71, 4 RUE FLOREAL PARIS, 75017";-2848716000;https://infonet.fr/entreprises/52931365200032-coentreprise-de-transport-d-electricite/
562094425;"ARCELORMITTAL FRANCE";"Eric Niedziela";https://france.arcelormittal.com/;SAINT-DENIS;2410Z;908092000;2;1500000;82;93;4902406000;11000;767769000;1938829000;93210;1942-01-14T00:00:00.000Z;486355000;"Société par actions simplifiée";18;Active;1455000;608466000;"IMMEUBLE LE CEZANNE, 6 RUE ANDRE CAMPRA SAINT-DENIS, 93210";745206000;https://infonet.fr/entreprises/56209442500427-arcelormittal-france/
322306440;"DASSAULT SYSTEMES";"Charles Edelstenne";https://www.3ds.com/;VÉLIZY-VILLACOUBLAY;5829C;;3;1500000;36;78;4860100000;4088;133300000;6197300000;78140;1988-01-25T00:00:00.000Z;1388500000;"Société européenne";;Active;2979500000;;"IMMEUBLE TRIOPOLIS, 10 RUE MARCEL DASSAULT VÉLIZY-VILLACOUBLAY, 78140";;https://infonet.fr/entreprises/32230644000213-dassault-systemes/
306094194;CARFUEL;"Alice Armelle Pascale Marie Rault";http://www.carrefour.fr/;"EVRY COURCOURONNES";4612A;15269622;4;1500000;36;91;4797657022;7230;17484390;52133587;91000;1988-04-16T00:00:00.000Z;16305061;"Société par actions simplifiée";0;Active;2829181;;"ZAE SAINT GUENAULT, 1 RUE JEAN MERMOZ EVRY COURCOURONNES, 91000";32984580;https://infonet.fr/entreprises/30609419400058-carfuel/
442395448;"TOTALENERGIES ELECTRICITE ET GAZ FRANCE";"Stéphane Michel";https://www.total-spring.fr/;PARIS;3514Z;35235000;4;1500000;22;75;4780390000;300;4657000;395636000;75015;2002-06-01T00:00:00.000Z;90721000;"SA à conseil d'administration";0;Active;239854000;;"TOUR CBX, 2 BIS RUE LOUIS ARMAND PARIS, 75015";243422000;https://infonet.fr/entreprises/44239544800057-totalenergies-electricite-et-gaz-france/
493265284;"COMPAGNIE D'EXPLOITATION ET DE REPARTITION PHARMACEUTIQUES DE ROUEN";"Olivier Bronchain";https://astera.coop/;ROUEN;4646Z;46637079;4;1500000;17;76;4691997179;2057;134000000;321349037;76000;2006-12-04T00:00:00.000Z;60965015;"SASU Société par actions simplifiée à associé unique";0;Active;249507591;329176027;"39 - 41, 39 RUE DES AUGUSTINS ROUEN, 76000";274456294;https://infonet.fr/entreprises/49326528400015-compagnie-d-exploitation-et-de-repartition-pharmaceutiques-de-rouen/
775661390;"FNAC DARTY PARTICIPATIONS ET SERVICES";"Enrique Martinez";https://www.fnacdarty.com/;IVRY-SUR-SEINE;4619A;58881459;4;1500000;53;94;4672492285;1978;324952656;721335452;94200;1971-01-01T00:00:00.000Z;59850494;"SA à conseil d'administration";1;Active;914862080;;"ZAC PORT D IVRY, 9 RUE DES BATEAUX LAVOIRS IVRY-SUR-SEINE, 94200";-662394148;https://infonet.fr/entreprises/77566139000739-fnac-darty-participations-et-services/
351572888;"SODIAAL UNION";"Damien Lacombe";http://www.sodiaal.coop/;PARIS;4633Z;;5;1500000;34;75;4668251000;967;199567000;605749000;75014;1989-07-06T00:00:00.000Z;127068000;"Société coopérative agricole";;Active;406453000;;"200-216, 200 RUE RAYMOND LOSSERAND PARIS, 75014";4036000;https://infonet.fr/entreprises/35157288800557-sodiaal-union/
955501036;"DESCOURS ET CABAUD SA";"William Charles Marie Du Bouexic De Pinieux";https://www.descours-cabaud.com/;LYON;7740Z;;3;10476;69;69;4632685000;3;15120000;1112518000;69002;1955-01-01T00:00:00.000Z;385564000;"SA à conseil d'administration";;Active;477910;;"CYLIQ-PRIOLIS, 10 RUE GENERAL PLESSIER LYON, 69002";1782377840;https://infonet.fr/entreprises/95550103600011-descours-et-cabaud-sa/
410970503;SCAMARK;"Fabrice Hersent";https://www.recrutement.leclerc/societes/scamark/;IVRY-SUR-SEINE;1089Z;752275;5;1500000;27;94;4580201981;11211;5000000;24737264;94200;1997-01-20T00:00:00.000Z;3521516;"Société par actions simplifiée";0;Active;9498;;", 26 QUAI MARCEL BOYER IVRY-SUR-SEINE, 94200";96838409;https://infonet.fr/entreprises/41097050300026-scamark/
428891113;"TOTALENERGIES PETROCHEMICALS FRANCE";"Jean-marc Durand";https://fondation.totalenergies.com/fr;COURBEVOIE;2014Z;102521494;4;1500000;24;92;4556037079;527;200966349;471145748;92400;1999-12-22T00:00:00.000Z;-7639111;"SA à conseil d'administration";2;Active;2535819;;"LA DEFENSE 6, 2 PLACE JEAN MILLIER COURBEVOIE, 92400";82836069;https://infonet.fr/entreprises/42889111300014-totalenergies-petrochemicals-france/
417689395;AYVENS;"Pierre Palmieri";https://www.aldautomotive.fr/;RUEIL-MALMAISON;7010Z;;1;1500000;26;92;4477600000;6000;606200000;4811800000;92500;1998-01-20T00:00:00.000Z;1185700000;"SA à conseil d'administration";;Active;152700000;2353200000;"1-5-IMM LE COROSA, 1 RUE EUGENE ET ARMAND PEUGEOT RUEIL-MALMAISON, 92500";-3104700000;https://infonet.fr/entreprises/41768939500073-ayvens/
998823504;"ADECCO FRANCE";"Gérald Jasmin";https://www.adecco.fr/;VILLEURBANNE;7820Z;105809366;4;1500000;55;69;4411364864;108642;89471753;1269378630;69100;1969-04-02T00:00:00.000Z;140522417;"SASU Société par actions simplifiée à associé unique";2;Active;789433;;"EXPERTS RECRUTEMENT ET INTERIM DE CADRES ET TECHNICIENS, 2 RUE HENRI LEGAY VILLEURBANNE, 69100";844391469;https://infonet.fr/entreprises/99882350431782-adecco-france/
572119550;"SUCRES ET DENREES";"Serge Varsano";https://www.sucden.com/;PARIS;4636Z;62396416;5;1500000;67;75;4370889943;2000;17023086;1186872713;75008;1957-01-01T00:00:00.000Z;19902672;"SA à directoire";1;Active;63843707;;"SUCDEN, 20 RUE DE LA VILLE L'EVEQUE PARIS, 75008";767539888;https://infonet.fr/entreprises/57211955000034-sucres-et-denrees/
414668194;"PEUGEOT CITROEN SOCHAUX SNC";"Psa Automobiles Sa";https://www.peugeot.fr/;SOCHAUX;2910Z;7024012;5;1500000;26;25;4365942561;7396;40000000;-368182606;25600;1997-12-01T00:00:00.000Z;21033919;"Société en nom collectif";0;Active;420;;"ES MESER ET COURTES PARTS, 27 RUE DE PONTARLIER SOCHAUX, 25600";;https://infonet.fr/entreprises/41466819400049-peugeot-citroen-sochaux-snc/
441133808;"NAVAL GROUP";"Hervé Guillou";https://www.naval-group.com/;PARIS;3011Z;;3;1500000;22;75;4353200000;1796;563000000;1597900000;75015;2002-01-31T00:00:00.000Z;426890000;"SA à conseil d'administration";;Active;1218400000;;"40-42, 40 RUE DU DOCTEUR FINLAY PARIS, 75015";-260900000;https://infonet.fr/entreprises/44113380800135-naval-group/
312212301;"RENAULT RETAIL GROUP";"Philippe Buros";http://www.retail-renault-group.fr/;CLAMART;4511Z;74070908;5;1500000;46;92;4314189803;6355;10000000;82377538;92140;1978-01-01T00:00:00.000Z;-19833314;"SA à conseil d'administration";1;Active;37785530;;"1ER-2E ETAGE, 2 AVENUE DENIS PAPIN CLAMART, 92140";217975808;https://infonet.fr/entreprises/31221230102001-renault-retail-group/
383699048;"RAMSAY GENERALE DE SANTE";"Christophe Paul Rex";https://www.ramsaysante.eu/;PARIS;6430Z;;5;1500000;32;75;4301000000;1;82700000;1212400000;75017;1991-11-06T00:00:00.000Z;4301000000;"SA à conseil d'administration";;Active;132500000;2359200000;", 39 RUE MSTISLAV ROSTROPOVITCH PARIS, 75017";-549900000;https://infonet.fr/entreprises/38369904800047-ramsay-generale-de-sante/
330956871;ORANO;"Claude Robert Alfred Imauven";http://www.orano.group/;CHÂTILLON;6420Z;;2;1500000;39;92;4237000000;3;132000000;1591000000;92320;1984-10-30T00:00:00.000Z;507000000;"SA à conseil d'administration";;Active;879000000;;"27-29, 125 AVENUE DE PARIS CHÂTILLON, 92320";-14168000000;https://infonet.fr/entreprises/33095687100066-orano/
954503439;"SCHNEIDER ELECTRIC INDUSTRIES SAS";"Peter Herweck";https://www.se.com/fr/fr/?utm_source=gmb&utm_medium=Yext&utm_campaign=FR11;RUEIL-MALMAISON;4669A;1665206109;2;1500000;68;92;4230445855;5241;928298512;8908332626;92500;1956-01-01T00:00:00.000Z;292536193;"Société par actions simplifiée";39;Active;7010209;;"ENSEMBLE IMMOBILIER LE VISEO, 35 RUE JOSEPH MONIER RUEIL-MALMAISON, 92500";-447564715;https://infonet.fr/entreprises/95450343901719-schneider-electric-industries-sas/
602036444;ACCOR;"Sébastien Bazin";https://www.accor.com;ISSY-LES-MOULINEAUX;7010Z;;3;1500000;49;92;4224000000;1419;789000000;4059000000;92130;1975-06-05T00:00:00.000Z;675000000;"SA à conseil d'administration";;Active;1643000000;;"NOVOTEL TICKET RESTAURANT ACCOR SERVICES ACCOR THALASSA, 82 RUE H FARMAN ISSY-LES-MOULINEAUX, 92130";-732000000;https://infonet.fr/entreprises/60203644404227-accor/
786920306;CORA;Delparef;http://www.cora.fr/;CROISSY-BEAUBOURG;4711F;50322957;4;1500000;43;77;4017231981;11000;5644000;679456967;77183;1980-12-30T00:00:00.000Z;100912308;"SASU Société par actions simplifiée à associé unique";1;Active;91251923;;"CORA, 1 RUE DU CHENIL CROISSY-BEAUBOURG, 77183";-72502642;https://infonet.fr/entreprises/78692030600093-cora/
329338883;"COLAS FRANCE";"Thierry Meline";https://www.colas.com/fr/;PARIS;4211Z;82801128;3;248000;40;75;3964195476;3229;54134933;593525551;75015;1984-01-01T00:00:00.000Z;160330277;"Société par actions simplifiée";2;Active;;;"ZAE AU TEMPLE, 1 RUE DU COLONEL PIERRE AVIA PARIS, 75015";130332036;https://infonet.fr/entreprises/32933888303413-colas-france/
357200054;"ROQUETTE FRERES";"Édouard Roquette";https://fr.roquette.com/;LESTREM;1062Z;;3;1500000;67;62;3886504000;4312;8813000;2665494000;62136;1957-01-11T00:00:00.000Z;497280000;"SA à conseil d'administration";;Active;224407000;1600150000;"ROQUETTE TECHNIQUES & DERIVES, 1 RUE DE LA HAUTE LOGE LESTREM, 62136";645749000;https://infonet.fr/entreprises/35720005400017-roquette-freres/
499668440;ELIS;"Xavier Martire";http://www.elis.clothing/;SAINT-CLOUD;6420Z;;3;1500000;16;92;3820900000;2;230100000;3213400000;92210;2007-08-10T00:00:00.000Z;452000000;"SA à directoire";;Active;286200000;;", 5 BOULEVARD LOUIS LOUCHEUR SAINT-CLOUD, 92210";-3304490000;https://infonet.fr/entreprises/49966844000039-elis/
302715966;VIVESCIA;"Christoph Buren";https://www.vivescia.com/;REIMS;4621Z;;3;248000;96;51;3806673000;1131;65629000;313755000;51100;1927-09-03T00:00:00.000Z;208449000;"Société coopérative agricole";;Active;;;"BERZIEUX SUD, 2 RUE CLEMENT ADER REIMS, 51100";318176000;https://infonet.fr/entreprises/30271596600537-vivescia/
347384570;BOULANGER;"Etienne Hurez";https://www.boulanger.com/;LESQUIN;4754Z;100489094;3;1500000;36;59;3791339131;7975;40611564;329997269;59810;1988-03-24T00:00:00.000Z;156480083;"SA à conseil d'administration";2;Active;26329597;;"ROUTE DE MARSEILLE, 1 AVENUE DE LA MOTTE LESQUIN, 59810";150904123;https://infonet.fr/entreprises/34738457003056-boulanger/
558500187;"HOLDING SOPREMA";"Pierre, Etienne Bindschedler";https://www.soprema.fr/fr/;STRASBOURG;7010Z;;3;1500000;98;67;3741000000;11000;1628000000;1628000000;67100;1925-12-30T00:00:00.000Z;3741000000;"SA à conseil d'administration";;Active;552000000;3803000000;"ZAC DU BREUIL, 15 RUE DE SAINT-NAZAIRE STRASBOURG, 67100";1105000000;https://infonet.fr/entreprises/55850018700775-holding-soprema/
399315613;"METRO FRANCE";"Eric Poirier";https://www.metro.fr/;NANTERRE;4639B;18739007;4;1500000;29;92;3693281074;6000;45750000;213256709;92000;1994-12-21T00:00:00.000Z;81271987;"Société par actions simplifiée";0;Active;18200898;;"METRO ON LINE-MAKRO ON LINE METRO...., 5 RUE DES GRANDS PRES NANTERRE, 92000";18224772;https://infonet.fr/entreprises/39931561300014-metro-france/
